扱い,あつかい,tratamento- serviço
集まる,あつまる,reunir- reunir- reunir
誂える,あつらえる,to give an order - fazer um pedido
圧力,あつりょく,estresse- pressão
当て,あて,objeto- objetivo- fim- esperanças- expectativas
宛,あて,endereçado a
当て字,あてじ,caractere equivalente fonético- caractere substituto
当てはまる,あてはまる,aplicar (uma regra)
当てはめる,あてはめる,aplicar - adaptar
宛てる,あてる,endereçar
跡継ぎ,あとつぎ,herdeiro- sucessor
後回し,あとまわし,adiar- adiar
貴女,あなた,você- senhora
彼の,あの,aquilo lá
溢れる,あふれる,inundar- transbordar- transbordar
油絵,あぶらえ,pintura a óleo
炙る,あぶる,queimar
,あべこべ,contrário- oposto- inverso
甘える,あまえる,comportar-se como uma criança mimada - bajular
甘口,あまくち,sabor doce- suavidade- lisonja- estupidez
雨具,あまぐ,Capa de chuva
天,あまつ,celestial- imperial
網,あみ,net- rede
天地,あめつち,céu e terra- o universo- natureza- topo e fundo- reino- esfera- mundo
操る,あやつる,manipular- operar- puxar cordas
,あやふや,incerto- vago- ambíguo
危ぶむ,あやぶむ,temer- ter dúvidas- duvidar- desconfiar
過ち,あやまち,falha- erro- indiscrição
誤る,あやまる,cometer um erro
歩み,あゆみ,andando
歩む,あゆむ,andar- ir a pé
,あら,oh- ah- poleiro serrado (Niphon spinosus)
予め,あらかじめ,de antemão- com antecedência- previamente
荒らす,あらす,devastar- devastar- danificar- invadir- arrombar
粗筋,あらすじ,esboço- resumo
争い,あらそい,disputa- contenda- briga- dissensão- conflito- rivalidade- competição
改まる,あらたまる,para ser renovado
荒っぽい,あらっぽい,áspero- rude
凡ゆる,あらゆる,todos- todos
,あられ,tipo de cookie-personagem de desenho animado
現われ,あらわれ,incorporação- materialização
現われる,あらわれる,aparecer- vir à vista- tornar-se visível- sair- incorporar- materializar- expressar-se
有難う,ありがとう,Obrigado
有様,ありさま,estado-condição-circunstâncias-como as coisas são ou deveriam ser-verdade
有りのまま,ありのまま, verdade- fato- como é- francamente
或る,ある,um certo...- alguns...
或いは,あるいは,ou- possivelmente
彼此,あれこれ,uma coisa ou outra- isso e aquilo- isso ou aquilo
合わす,あわす,unir- enfrentar- unir- ser opostos- combinar- conectar- somar- misturar- combinar-
合わせ,あわせ,junta- oposta- virada
慌ただしい,あわただしい,ocupado- apressado- confuso- agitado
慌てる,あわてる,ficar confuso (desconcertado desorganizado)
暗殺,あんさつ,assassinato
暗算,あんざん,aritmética mental
暗示,あんじ,dica- sugestão
案じる,あんじる,estar ansioso- ponderar
安静,あんせい,descansar
案の定,あんのじょう,com certeza- como de costume
余り,あんまり,não muito (esta forma usada apenas como advérbio)- não muito- restante- resto- remanescente- excedente- saldo- excesso- rema
 por exemplo,い,dependendo
良い,いい,bom
伊井,いい,aquela- Itália
否,いいえ,não- não- sim- bem
いい加減,いいかげん,moderado- certo- aleatório- não completo- vago- irresponsável- indiferente
言い訳,いいわけ,desculpa- explicação
家出,いえで,fugir de casa- sair de casa
家主,いえぬし,senhorio
如何,いかが,como- de que maneira
生かす,いかす,reviver- ressuscitar- fazer uso de
雷,いかずち,trovão
如何に,いかに,como?- de que maneira?- quanto?- no entanto- tanto faz
如何にも,いかにも,de fato- realmente- frase que significa acordo
怒り,いかり,raiva- ódio
怒る,いかる,ficar com raiva - ficar com raiva
歪む,いがむ,torcer- desviar- desviar- ser torto- ser distorcido- ser dobrado- inclinar- inclinar- ser perverso
粋,いき,chique- estilo- pureza- essência
域外,いきがい,fora da área
意気込む,いきごむ,estar entusiasmado com
経緯,いきさつ,1. detalhes- história completa- sequência de eventos- detalhes- como começou- como as coisas ficaram assim- 2. c
行き違い,いきちがい,mal-entendido- estranhamento- desavença- cruzamento sem encontro- extravio
行き成り,いきなり,de repente
異議,いぎ,objeção- dissidência- protesto
,いく,chegar ao orgasmo
軍,いくさ,guerra- batalha- campanha- luta
戦,いくさ,guerra- batalha- campanha- luta
育成,いくせい,criação- treinamento- educação- cultivo- promoção
幾多,いくた,muitos- numerosos
活ける,いける,arranjar (flores)
異見,いけん,opinião diferente - objeção
意向,いこう,intenção- ideia- inclinação
移行,いこう,mudando para
,いざ,agora- venha (agora)- bem- momento crucial
碑,いしぶみ,monumento de pedra com uma inscrição
衣装,いしょう,roupa- traje- roupa- roupa- vestido
意地,いじ,disposição- espírito- força de vontade- obstinação- espinha dorsal- apetite
苛める,いじめる,provocar- atormentar- perseguir- castigar
移住,いじゅう,migração- imigração
弄る,いじる,tocar- adulterar
何れ,いずれ,onde- qual- quem- de qualquer maneira- de qualquer maneira- de qualquer maneira
異性,いせい, sexo oposto
遺跡,いせき,ruínas históricas (permanece relíquias)
 por exemplo,いぜん,ainda- ainda
 por exemplo,いそん,dependência- dependente- confiança
委託,いたく,consignar (bens (para venda) a uma empresa)- confiar (algo a uma pessoa)- comprometer
悪戯,いたずら,provocação- brincadeira- truque- piada prática- travessura
頂,いただき,(topo de) cabeça- cume- pináculo
戴きます,いただきます,expressão de gratidão antes das refeições
至って,いたって,muito - extremamente - extremamente
痛む,いたむ,ferir- sentir uma dor- ser ferido
痛める,いためる,ferir- ferir- causar dor- preocupar- incomodar- afligir- sofrer
炒める,いためる,fritar
労る,いたわる,ter pena de - simpatizar com - consolar - cuidar de - ser gentil com
市,いち,feira
位地,いち,lugar- situação- posição- localização
一々,いちいち,um por um - separadamente
一概 に,いちがいに,incondicionalmente- via de regra
一見,いちげん,desconhecido- nunca antes conhecido
一言,いちげん,única palavra
一日,いちじつ,1. um dia- 2. primeiro do mês
一定,いちじょう,fixo- estabelecido- definido- uniforme- regularizado- definido- padronizado- certo- prescrito
著しい,いちじるしい,notável- considerável
一同,いちどう,todos presentes- todos os interessados- todos nós
一人,いちにん,uma pessoa
一部,いちぶ,"1. uma cópia, por exemplo, de um documento- 2. uma parte- parcialmente- alguns"
一部分,いちぶぶん,separado
一別,いちべつ,despedida
一面,いちめん,um lado- uma fase- primeira página- a outra mão- toda a superfície
一目,いちもく,um olhar - um olhar - um vislumbre
一様,いちよう,uniformidade- uniformidade- similaridade- igualdade- imparcialidade
一律,いちりつ,regularidade- uniformidade- monotonia- igualdade
一連,いちれん,uma série- uma cadeia- uma resma (de papel)
一括,いっかつ,todos juntos - lote - um pedaço - um pacote - resumindo
一気,いっき,beba! (dito repetidamente como uma alegria de festa)
一挙に,いっきょに,de uma só vez - com um único golpe
一切,いっさい,tudo- tudo- sem exceção- o todo- inteiramente- absolutamente
一心,いっしん,uma mente - todo o coração - todo o coração
,いっそ,antes- mais cedo- poderia muito bem
一帯,いったい,uma região- uma zona- todo o lugar
一敗,いっぱい,uma derrota
一変,いっぺん,mudança completa
何時,いつ,quando- em quanto tempo
何時か,いつか,em algum momento- algum dia- um dia- uma hora ou outra- no outro dia- no devido tempo- no tempo
何時 で も,いつでも,(em) a qualquer momento- sempre- em todos os momentos- nunca (neg)- sempre
何時の間にか,いつのまにか,antes que alguém saiba- despercebido- desprevenido
何時までも,いつまでも,para sempre- para sempre- eternamente- enquanto se quiser- indefinidamente
何時も,いつも,sempre- geralmente- sempre- nunca (com verbo negativo)
意図,いと,intenção- objetivo- design
営む,いとなむ,"continuar (por exemplo, em cerimônia) - administrar um negócio"
暇,いとま,tempo livre- lazer- licença- tempo livre- despedida
異動,いどう,uma mudança
挑む,いどむ,desafiar- lutar por- fazer amor com
稲光,いなびかり,(flash de) relâmpago
古,いにしえ,antiguidade- tempos antigos
祈り,いのり,oração- súplica
鼾,いびき,ronco
今更,いまさら,agora- a esta hora tardia
未だ,いまだ,ainda- até agora- ainda não (neg)
移民,いみん,emigração- imigração- emigrante- imigrante
厭々,いやいや, contragosto- a contragosto- balançando a cabeça em recusa (para crianças)
卑しい,いやしい,ganancioso- vulgar- miserável- humilde- básico- mesquinho- vil
,いやに,terrivelmente- terrivelmente
厭やらしい,いやらしい,detestável- desagradável
愈々,いよいよ,cada vez mais- cada vez mais- cada vez mais- finalmente- sem dúvida
意欲,いよく,vontade- desejo- ambição
苛々,いらいら,ficar nervoso- irritação
入口,いりくち,entrada- portão- aproximação- boca
衣料,いりょう,roupas
威力,いりょく,poder- poder- autoridade- influência
入る,いる,entrar- entrar- entrar- fluir para- colocar- entrar
衣類,いるい,roupas- roupas- roupas
色々,いろいろ,vários
異論,いろん,opinião diferente - objeção
所謂,いわゆる, chamado- por assim dizer
印,いん,selo- carimbo- marca- impressão
員,いん,membro
印鑑,いんかん,carimbo
陰気,いんき,melancolia melancólica
隠居,いんきょ,aposentadoria- pessoa aposentada
上下,うえした,altos e baixos - para cima e para baixo - descarregar e carregar - elogiar e culpar
浮かぶ,うかぶ,flutuar- subir à superfície- vir à mente
受かる,うかる,passar (exame)
含嗽,うがい,gargarejar- enxaguar a boca
受け入れ,うけいれ,recebimento- aceitação
受け入れる,うけいれる,aceitar- receber
受け継ぐ,うけつぐ,herdar- suceder- assumir
受け付ける,うけつける,ser aceito - receber (uma inscrição)
受け止める,うけとめる,pegar- parar o golpe- reagir a- tomar
受け取り,うけとり,recibo
受身,うけみ,voz passiva-passiva
動き,うごき,movimento- atividade- tendência- desenvolvimento- mudança
潮,うしお,maré
氏,うじ,nome de família
渦,うず,redemoinho
埋まる,うずまる,ser enterrado- ser cercado- transbordar- ser preenchido
嘘つき,うそつき,mentiroso (às vezes dito sem muita seriedade)- fibra
打ち合わせ,うちあわせ,reunião de negócios- acordo prévio- compromisso
打ち合わせる,うちあわせる,bater juntos - arranjar
打ち切る,うちきる,parar- abortar- interromper- fechar
打ち消し,うちけし,negação- negação- negativa
打ち込む,うちこむ,"dirigir (por exemplo, estaca de prego)- dedicar-se a- atirar em- esmagar- jogar em- lançar int"
団扇,うちわ,fã
内訳,うちわけ,os itens- detalhamento- classificação
訴え,うったえ,ação judicial- reclamação
鬱陶しい,うっとうしい,sombrio- deprimente
写し,うつし,cópia- duplicata- fac-símile- transcrição
空ろ,うつろ,em branco- cavidade- oco- vazio (espaço)
器,うつわ,tigela- vasilhame- recipiente
雨天,うてん,tempo chuvoso
腕前,うでまえ,habilidade- habilidade- facilidade
饂飩,うどん,macarrão (japonês)
促す,うながす,instar- pressionar- sugerir- exigir- estimular- acelerar- incitar- convidar (atenção para)
唸る,うなる,gemer- gemer- rugir- uivar- rosnar- cantarolar- zumbir- sussurrar
自惚れ,うぬぼれ,pretensão- presunção- arrogância
甘い,うまい,delicioso
生まれつき,うまれつき,por natureza- por nascimento- nativo
海路,うみじ,rota marítima
産む,うむ,dar à luz- parir- produzir
埋め込む,うめこむ,enterrar
梅干,うめぼし,ameixa seca
末,うら,ponta superior
裏返し,うらがえし,de dentro para fora - de cabeça para baixo
売り出し,うりだし,(pechincha) venda
売り出す,うりだす,colocar à venda- no mercado- tornar-se popular
潤う,うるおう,estar úmido- estar úmido- molhar- lucrar com- ser regado- receber benefícios- favorecer- encantar- t
五月蝿い,うるさい,ruidoso- ruidoso- espalhafatoso
売れ行き,うれゆき,vendas
浮気,うわき,volúvel- inconstante- libertino- infiel
上手,うわて,1. parte superior- fluxo superior- lado esquerdo (de um palco)- 2. hábil (apenas em comparações)- destreza (em
上回る,うわまわる,exceder
植わる,うわる,para ser plantado
運営,うんえい,gestão- administração- operação
,うんざり,tedioso- enfadonho- estar farto de
運送,うんそう,transporte marítimo- transporte marítimo
運賃,うんちん,taxas de frete - despesas de envio - tarifa
云々,うんぬん, assim por diante- e assim por diante- comente
運搬,うんぱん,transporte
運命,うんめい,destino
運輸,うんゆ,transporte
運用,うんよう,fazendo uso de- aplicação- investimento- uso prático
会,え,entendimento
重,え,-dobrar- -dobrar
,えい,raio (peixe)
映写,えいしゃ,projeção
英字,えいじ,Letra em inglês (caractere)
衛生,えいせい,saúde- higiene- saneamento- médico
映像,えいぞう,imagem de reflexão
英雄,えいゆう,herói- grande homem
液,えき,líquido- fluido
役,えき,guerra- campanha- batalha
閲覧,えつらん,leitura de inspeção
獲物,えもの,jogo- despojos- troféu
襟,えり,gola- gola- lapela- gola
縁,えん,chance- destino- destino- relação- vínculos- conexão- carma
塩,えん,sal
艶,えん,encantador- fascinante- voluptuoso
園,えん,jardim (especialmente feito pelo homem)
円滑,えんかつ,harmonia- suavidade
縁側,えんがわ,varanda- alpendre- varanda- corredor aberto
沿岸,えんがん,litoral
婉曲,えんきょく,eufemístico- circunlóquio- indireto- insinuante
演習,えんしゅう,prática- exercícios- manobras
演出,えんしゅつ,"produção (por exemplo, jogo) - direção"
演じる,えんじる,representar (uma peça)- desempenhar (uma parte)- atuar (uma parte)- cometer (uma asneira)
演ずる,えんずる,executar- jogar
沿線,えんせん,ao longo da linha férrea
縁談,えんだん,pedido de casamento- noivado
遠方,えんぽう,longo caminho- lugar distante
円満,えんまん,perfeição- harmonia- paz- suavidade- completude- satisfação- integridade
尾,お,cume da cauda
於,お,em- em- em
甥,おい,sobrinho
追い込む,おいこむ,para rebanho- para canto- para dirigir
美味しい,おいしい,delicioso- saboroso
追い出す,おいだす,expulsar- expulsar
於いて,おいて,em- em- em
お出でになる,おいでになる,ser
老いる,おいる,envelhecer- envelhecer
負う,おう,suportar- dever
応急,おうきゅう,emergência
黄金,おうごん,ouro
黄色,おうしょく,amarelo
応募,おうぼ,aplicativo de assinatura
,おおい,ei!
大方,おおかた,talvez- quase todos- maioria
大柄,おおがら,construção grande - padrão grande
大げさ,おおげさ,grandioso- exagerado
大事,おおごと,importante- valioso- assunto sério
大ざっぱ,おおざっぱ,áspero (como em não preciso)- amplo- esboçado
大筋,おおすじ,esboço- resumo
大空,おおぞら,céu- firmamento- o céu
大幅,おおはば,largura total - grande escala - drástica
大水,おおみず,enchente
公,おおやけ,oficial- público- formal- aberto- governamental
お蔭,おかげ,(sua) assistência de apoio
お蔭様で,おかげさまで,Graças a Deus- graças a você
可笑しい,おかしい,estranho- engraçado- divertido- ridículo
犯す,おかす,cometer- perpetrar- violar- estuprar
 por exemplo,おかす,invadir- assaltar- invadir- violar- intrometer-se
お菜,おかず,acompanhamento- acompanhamento de pratos de arroz
臆病,おくびょう,covardia- timidez
遅らす,おくらす,retardar- atrasar
遅れ,おくれ,atraso- atraso
起こす,おこす,levantar- causar- acordar alguém
行い,おこない,ação- conduta- comportamento- ação- ascetismo
厳か,おごそか,austero- majestoso- digno- majestoso- terrível- impressionante
傲る,おごる,estar orgulhoso
長,おさ,chefe
押さえる,おさえる,parar- conter- agarrar- reprimir- suprimir- pressionar para baixo
お先に,おさきに,antes- à frente- anteriormente
収まる,おさまる, ser obtido- para terminar- para acomodar- para caber em- para ser liquidado- para ser pago- para ser entregue
納まる,おさまる, ser obtido- para terminar- para acomodar- para caber em- para ser liquidado- para ser pago- para ser entregue
治まる,おさまる,estar em paz- reprimir- diminuir (tempestade terror raiva)
お産,おさん,(dar à luz
教え,おしえ,ensinamentos- preceito- lição- doutrina
押し込む,おしこむ,empurrar para - juntar-se
惜しむ,おしむ,ser frugal- valorizar- lamentar
お喋り,おしゃべり,tagarela- conversa- conversa fiada- bate-papo- bate-papo- fofoca- tagarela- tagarela- tagarela- tagarela
お洒落,おしゃれ,elegantemente vestido - alguém elegantemente vestido - consciente da moda
押し寄せる,おしよせる,empurrar para o lado - avançar
お祖父さん,おじいさん,avô- homem idoso
お邪魔します,おじゃまします,Desculpe-me por incomodá-lo (interrompê-lo)
雄,おす,macho (animal)
お世辞,おせじ,bajulação- elogio
襲う,おそう,atacar
遅くとも,おそくとも, mais tardar
恐らく,おそらく,talvez
恐れ,おそれ,medo- horror
恐れ入る,おそれいる,estar cheio de admiração- sentir-se pequeno- ficar maravilhado- ficar surpreso- ficar desconcertado- sentir-se arrependido- b
お大事に,おだいじに,Cuide-se
煽てる,おだてる,incitar- instigar- lisonjear
落ち込む,おちこむ,to fall into- sentir-se triste (triste)
落ち着き,おちつき,calma- compostura
落ち葉,おちば,folhas caídas- serapilheira- desfolhamento- queda de folhas
落ちる,おちる,"reprovar (por exemplo, exame)- cair- cair"
,おっかない,assustador- enorme
仰っしゃる,おっしゃる,dizer- falar- dizer- falar
乙,おつ,1. estranho- pitoresco- elegante- chique- picante- queer- espirituoso- saboroso- romântico- 2. 2º no ranking- segundo signo do
お使い,おつかい,incumbência
お手 上 げ,おてあげ,totalmente entregue- desistido da esperança- colocar de joelhos
御手洗い,おてあらい,toalete- banheiro- lavatório- banheiro (EUA)
弟,おと,Irmão mais novo
落とす,おとす,cair- perder- deixar cair
訪れる,おとずれる,visitar
大人しい,おとなしい,obediente- dócil- quieto
少女,おとめ,filha- mocinha- virgem- donzela- menininha
お供,おとも,atendente- acompanhante
衰える,おとろえる,tornar-se fraco- declinar- desgastar- diminuir- decair- murchar- definhar
,おどおど,timidamente - hesitantemente
脅かす,おどかす,ameaçar - coagir
脅す,おどす,ameaçar - ameaçar
驚き,おどろき,surpresa- assombro- assombro
同い年,おないどし,da mesma idade
女子,おなご,mulher-menina
お願いします,おねがいします,por favor
各,おのおの,cada- cada- ou- respectivamente- separadamente
自ずから,おのずから,naturalmente- naturalmente
お早う,おはよう,Bom dia
お祖母さん,おばあさん,avó- cidadã idosa
怯える,おびえる,ficar assustado- ter um pesadelo
夥しい,おびただしい,abundantemente - inumeravelmente
帯びる,おびる,vestir- carregar- ser confiado- ter- assumir- ter um traço de- ser tingido com
覚え,おぼえ,memória- sentido- experiência
御負け,おまけ,1. um desconto- um prêmio- 2. algo adicional- bônus- um extra- 3. um exagero
お巡りさん,おまわりさん,policial (termo amigável)
お宮,おみや,santuário de Xintoísmo
お襁褓,おむつ,fralda- fralda
お目出度う,おめでとう,(ateji) (int) (uk) Parabéns!- uma ocasião auspiciosa!
面,おも,face
思い付き,おもいつき,plano- ideia- sugestão
面白い,おもしろい,interessante- divertido
玩具,おもちゃ,brinquedo
重なる,おもなる,principal- principal- importante
趣,おもむき,significado- tenorgista- efeito- aparência- sabor- graça- charme- refinamento
赴く,おもむく,ir- proceder- reparar- tornar-se
重役,おもやく,pesadas responsabilidades- diretor
重んじる,おもんじる,respeitar- honrar- estimar- premiar
重んずる,おもんずる,honrar- respeitar- estimar- premiar
お休み,おやすみ,feriado- ausência- descanso- boa noite
お八,おやつ,1. (Reino Unido) lanche entre as refeições- lanche da tarde- chá da tarde- 2. lanche do meio-dia
凡そ,およそ,sobre- aproximadamente- via de regra- aproximadamente
及び,および,e- bem como
及ぶ,およぶ,atingir- chegar a- atingir- acontecer- acontecer- estender- corresponder- igualar
織,おり,tecer- tecer- item tecido
檻,おり,gaiola - cela - cela
折り返す,おりかえす,to turn up - to fold back
織物,おりもの,têxtil- tecido
織る,おる,tecer
俺,おれ,Eu (ego) (pronome arrogante da primeira pessoa)
愚か,おろか,tolo- estúpido
疎か,おろそか,negligência- negligência- descuido
終わる,おわる,terminar- fechar
音色,おんいろ,cor do tom- qualidade do tom- timbre- patch do sintetizador
温和,おんわ,suave- leve- moderado
仮,か,experimental- provisório
科,か,seção de departamento
個,か,contador de artigos
下位,かい,"posto baixo- subordinado- ordem inferior (por exemplo, byte)"
階,かい,-piso (balcão)- andares
改悪,かいあく,deterioração- mudando para pior
海運,かいうん,transporte marítimo-marítimo
改革,かいかく,reforma- reforma- inovação
貝殻,かいがら,concha
階級,かいきゅう,classe- classificação- grau
海峡,かいきょう,canal
会見,かいけん,entrevista- audiência
介護,かいご,enfermagem
開催,かいさい,realizar uma reunião- abrir uma exposição
回収,かいしゅう,cobrança- recuperação
改修,かいしゅう,reparação- melhoria
怪獣,かいじゅう,monstro
解除,かいじょ,cancelamento- rescisão- liberação- cancelamento
回送,かいそう,encaminhamento
階層,かいそう,nível de classe- estrato- hierarquia
開拓,かいたく,recuperação (de terreno baldio)- cultivo- pioneiro
会談,かいだん,conversa- conferência- discussão- entrevista
改定,かいてい,reforma
改訂,かいてい,revisão
街道,かいどう,autoestrada
介入,かいにゅう,intervenção
開発,かいはつ,desenvolvimento- exploração
海抜,かいばつ,altura acima do nível do mar
介抱,かいほう,enfermagem- cuidar
解剖,かいぼう,dissecção- autópsia
回覧,かいらん,circulação
海流,かいりゅう,corrente oceânica
改良,かいりょう,melhoria- reforma
回路,かいろ,circuito (elétrico)
顧みる,かえりみる,olhar para trás- virar- rever
省みる,かえりみる,refletir
返る,かえる,voltar- voltar- voltar
顔付き,かおつき,(externo) aparência- características- rosto- semblante- expressão
掲げる,かかげる,publicar- imprimir- carregar (um artigo)- erguer- pendurar- içar- voar (uma vela)- flutuar (uma
踵,かかと,(sapato) salto
係り,かかり,funcionário- encarregado- pessoa encarregada
課外,かがい,extracurricular
書き取り,かきとり,ditado
書き取る,かきとる,to write down- tomar ditado- tomar notas
掻き回す,かきまわす,agitar- agitar- saquear- perturbar
欠く,かく,faltar- quebrar- rachar- lascar
角,かく,1. ângulo- 2. bispo (shogi)
核,かく,núcleo- kernel
格,かく,status- personagem- caso
佳句,かく,bela passagem da literatura
画,かく,AVC
格差,かくさ,diferença qualitativa - disparidade
拡散,かくさん,dispersão- difusão
各種,かくしゅ,todos os tipos- todos os tipos
隔週,かくしゅう, cada duas semanas
確信,かくしん,convicção- confiança
革新,かくしん,reforma- inovação
確定,かくてい,definição (matemática)- decisão- liquidação
獲得,かくとく,aquisição- posse
確保,かくほ,garantir- assegurar- manter- assegurar- proteger
革命,かくめい,revolução
確立,かくりつ,estabelecimento
賭け,かけ,aposta- jogo- uma aposta
掛け,かけ,crédito
駆け足,かけあし,correndo rápido - tempo duplo
家計,かけい,economia doméstica - finanças familiares
駆けっこ,かけっこ,(corrida
駆ける,かける,correr (corrida esp. cavalo)- galopar- galope
賭ける,かける,apostar- apostar- arriscar- arriscar- jogar
ヶ月,かげつ,#NAME?
加工,かこう,fabricação- processamento- tratamento
化合,かごう,combinação química
嵩張る,かさばる,ser volumoso - ser difícil de manejar - crescer volumoso
嵩む,かさむ,empilhar- aumentar
風車,かざぐるま,1. moinho de vento- 2. cata-vento
畏まりました,かしこまりました,certamente!
華奢,かしゃ,luxo- pompa- delicado- esguio- lindo
箇所,かしょ,passagem- lugar- ponto- parte
火傷,かしょう,queimar- escaldar
箇条書き,かじょうがき,formulário discriminado - itemização
噛る,かじる,mastigar- morder (em)- roer- mordiscar- mastigar- mastigar- ter um conhecimento superficial de
微か,かすか,fraco- fraco- fraco- indistinto- nebuloso- pobre- miserável
霞む,かすむ,to grow nebuloso - estar enevoado
化する,かする,transformar em- converter em- transformar- ser reduzido- influenciar- melhorar (alguém)
擦る,かする,tocar levemente- tirar uma porcentagem (de)
火星,かせい,Marte (planeta)
化石,かせき,fóssil- petrificação- fossilização
河川,かせん,rios
化繊,かせん,fibras sintéticas
過疎,かそ,despovoamento
過多,かた,excesso- superabundância
難い,かたい,difícil- difícil
片思い,かたおもい,amor não correspondido
敵,かたき,inimigo- rival
気質,かたぎ,espírito- caráter- traço- temperamento- disposição
 fotos,かたこと,um conhecimento superficial - fala como um bebê - fala hesitante
片付け,かたづけ,arrumação - acabamento
傾く,かたぶく,inclinar-se inclinar- inclinar- inclinar-se inclinar- estar disposto a- tender a- estar propenso a-
傾ける,かたむける,inclinar- inclinar- dobrar- inclinar- inclinar- inclinar- inclinar- concentrar- arruinar (um país)-
固める,かためる,endurecer- congelar- fortificar
偏る,かたよる,ser unilateral- inclinar- ser parcial- ser preconceituoso- inclinar- ser tendencioso
傍ら,かたわら,ao lado(s)- enquanto- nas proximidades
課題,かだい,assunto- tema- tarefa
花壇,かだん,canteiro de flores
家畜,かちく,animais domésticos - pecuária - gado
画期,かっき,marcando época
活発,かっぱつ,vigor- ativo
且つ,かつ,ainda- e
割,かつ,dividir- cortar- metade- separar- dividir- rasgar- quebrar- quebrar- quebrar- diluir
嘗て,かつて,uma vez
日付,かづけ,data- namoro
門,かど,portão
叶う,かなう,tornar-se realidade (desejo)
叶える,かなえる,conceder (pedir desejo)
金槌,かなづち,1. (ferro) martelo- 2. punição
鉄棒,かなぼう,barra de ferro - pé de cabra - barra horizontal (ginástica)
可成,かなり,consideravelmente- bastante- bastante
加入,かにゅう,tornar-se membro- adesão- entrada- admissão- assinatura- afiliação- adesão- assinatura
金庫,かねぐら,cofre- cofre- tesouraria- provedor de fundos
予言,かねごと,previsão- promessa- prognóstico
兼ねて,かねて,simultaneamente
下番,かばん,saindo de serviço
下品,かひん,artigo inferior
華美,かび,pomposidade- esplendor-exuberância
花粉,かふん,pólen
株式,かぶしき,estoque (empresa)
気触れる,かぶれる,reagir a- ser influenciado por- ir ao mar para
貨幣,かへい,dinheiro- moeda- cunhagem
構え,かまえ,postura- pose- estilo
構える,かまえる,configurar
加味,かみ,tempero- aromatizante
噛み切る,かみきる,morder - roer
過密,かみつ,superlotado
瓶,かめ,pote de barro
かも知れない,かもしれない,pode- pode- talvez- pode ser- possivelmente
粥,かゆ,(arroz) mingau
痒い,かゆい,coceira- coceira
揶揄う,からかう,ridicularizar- provocar- brincar com- zombar de
身体,からだ, corpo
体付き,からだつき,figura corporal
