追い掛ける,おいかける,perseguir ou correr atrás de alguém - correr - perseguir
追い越す,おいこす,passar (por exemplo, carro)-to outdistance-to outstrip
,オイル,óleo de motor-querosene
応援,おうえん,ajuda-assistência-ajuda-reforço
王女,おうじょ,princesa
応ずる,おうずる,responder-responder-encontrar-satisfazer-aceitar
応接,おうせつ,recepção
応対,おうたい,receber-lidar com
往復,おうふく,(col) passagem ida e volta ida e volta
欧米,おうべい,Europa e América - o Ocidente
応用,おうよう,aplicação colocada em uso prático
,オーケストラ,orquestra
,おおざっぱ,áspero (não preciso)-largo-esboçado
大通り,おおどおり,rua principal
,オートメーション,automação
,オーバーコート,sobretudo
大凡,おおよそ,sobre-aproximadamente-como regra-aproximadamente
お帰り,おかえり,retorno-bem-vindo
,おかけください,Por favor, sente-se
,おかげさまで,Graças a Deus, graças a você
,おかず,acompanhamento de pratos de arroz
拝む,おがむ,adorar-implorar-fazer uma súplica
お代わり,おかわり,segunda ajuda-outro copo
補う,おぎなう,para compensar por
お気の毒に,おきのどくに,minhas condolências
屋外,おくがい,ao ar livre
,おくさん,(querida) esposa-sua esposa-senhora
送り仮名,おくりがな,parte da palavra escrita em kana
お元気ですか,おげんきで,como vai você?
怠る,おこたる,negligenciar-estar desprevenido-estar se sentindo melhor
押える,おさえる,parar-restringir-agarrar-reprimir-reprimir-pressionar
,おさきに,antes-à frente-anteriormente
納める,おさめる,obter-colhe-pagar-fornecer-aceitar
治める,おさめる,(1) governar-administrar-(2) subjugar
惜しい,おしい,lamentável-decepcionante-precioso
御辞儀,おじぎ,arco
伯父さん,おじさん,cavalheiro-tio de meia-idade
小父さん,おじさん,cavalheiro-tio de meia-idade
叔父さん,おじさん,cavalheiro-tio de meia-idade
,おしゃれ,elegantemente vestido-alguém elegantemente vestido-consciente da moda
,おじゃまします,Desculpe-me por incomodá-lo
教わる,おそわる,ser ensinado
,おだいじに,Cuide-se
落着く,おちつく,sossegar - acalmar-se
御手洗,おてあらい,fonte de água purificadora colocada na entrada do santuário
お出掛け,おでかけ,prestes a começar a sair
お手伝いさん,おてつだいさん,empregada doméstica
,おどかす,ameaçar - coagir
落し物,おとしもの,propriedade perdida
,おととい,anteontem
,おととし,ano retrasado
,おとなしい,obediente-dócil-quieto
驚かす,おどろかす,para surpreender-para assustar-para criar uma agitação
,おねがいします,por favor
各々,おのおの,cada-cada-ou-respectivamente-várias
伯母さん,おばさん,(querida) tia
叔母さん,おばさん,(1) tia-(2) senhora de meia-idade
,おはよう,(abbr) Bom dia
お参り,おまいり,visita ao santuário de adoração
,おまたせしました,Desculpe por ter deixado você esperando
,おまちください,Por favor espere um momento
,おまちどおさま,Desculpe por ter deixado você esperando
,おめでたい,feliz evento-matéria para parabéns-evento auspicioso-gravidez
思い掛けない,おもいがけない,inesperado-casual
思い込む,おもいこむ,estar sob a impressão de que estar convencido de que
思いっ切り,おもいっきり,para o conteúdo do coração, tanto quanto se deseja, resolução, decisão
思い付く,おもいつく,pensar em - acertar em cima
重たい,おもたい,pesado-massivo-sério
,おやすみ,(1) férias-ausência-descanso-(2) (exp) Boa noite
,おやつ,(1) entre refeição lanche-refresco da tarde
親指,おやゆび,dedão
,オルガン,órgão
卸す,おろす,para vender ralado por grosso (legumes)
恩恵,おんけい,graça-favor-benção-benefício
温室,おんしつ,estufa
温泉,おんせん,spa-hot spring-onsen
温帯,おんたい,zona temperada
御中,おんちゅう, Companhia-Srs.
女の人,おんなのひと,mulher
蚊,か,mosquito
,カーブ,(1) curva-(2) bola curva (beisebol)
貝,かい,marisco
開 会,かいかい,abertura de uma reunião
会館,かいかん,salão de reunião-assembly hall
改札,かいさつ,exame de bilhetes
解散,かいさん,rompimento-dissolução
海水浴,かいすいよく,banho de mar - banho de mar
回数,かいすう,número de vezes-frequência
回数券,かいすうけん,livro de bilhetes
改正,かいせい,revisão-emenda-alteração
快晴,かいせい,bom tempo
解説,かいせつ,explicação-comentário
改造,かいぞう,(1) remodelação-(2) modding (comp)
開通,かいつう,abrir-abrir
回転,かいてん,rotação-revolução-giro
解答,かいとう,resposta-solução
回答,かいとう,resposta-resposta
外部,がいぶ, fora-externo
解放,かいほう,libertação-libertação-emancipação
開放,かいほう,liberalização aberta
海洋,かいよう,oceano
概論,がいろん,introdução-esboço-observações gerais
帰す,かえす,enviar de volta
却って,かえって,pelo contrário, em vez disso, tanto mais, em vez
代える,かえる,trocar-trocar-substituir-substituir
反る,かえる,to warp-to be warped-to curve
家屋,かおく,construção de casas
係わる,かかわる,preocupar-se em-ter a ver com-afetar-influenciar-ater-se a (opiniões)
書留,かきとめ,escrever-colocar no registro-gravar-fazer uma nota de-registro (de correio)
書取,かきとり,ditado
垣根,かきね,cobertura
掻く,かく,coçar- transpirar
嗅ぐ,かぐ,cheirar - cheirar
架空,かくう,aérea-overhead-ficção-fantasiosa
各自,かくじ,individual-cada
拡充,かくじゅう,expansão
学術,がくじゅつ,bolsa de estudos de ciência
各地,かくち,todos os lugares-vários lugares
拡張,かくちょう,expansão-extensão-ampliação-escape (ESC)
角度,かくど,ângulo
学年,がくねん,ano na escola-série na escola
学部,がくぶ,departamento de uma universidade de graduação
格別,かくべつ,excepcional
確率,かくりつ,probabilidade
学力,がくりょく,bolsa-conhecimento-capacidade literária
掛け算,かけざん,multiplicação
可決,かけつ,aprovação-adoção (ex. moção- projeto de lei)-aprovação
火口,かこう,um queimador-origem de um incêndio
下降,かこう,descendente-descida-queda-queda-subsidência
重なる,かさなる,ser empilhados-deitar-se um sobre o outro-sobrepor-se
重ねる,かさねる,empilhar-colocar algo em outro-acumular-acrescentar-repetir
飾り,かざり,decoração
火山,かざん,vulcão
,かしこまりました,certamente!
貸し出し,かしだし,empréstimo-empréstimo
過失,かしつ,erro-manha-acidente
果実,かじつ,fruta-noz-baga.
貸間,かしま,Espaço para deixar
貸家,かしや,casa para alugar
個所,かしょ,passagem-lugar-ponto-parte
過剰,かじょう,excesso-sobre-
,かじる,mastigar-mordiscar (em)-roer-mordiscar
課税,かぜい,tributação
下線,かせん,sublinhado-sublinhado
,カセット,cassete (fita)
加速,かそく,aceleração
加速度,かそくど,aceleração
固い,かたい,teimoso-firme (não viscoso ou facilmente movido)
堅い,かたい,escrita dura (especialmente madeira)-firme-honrosa-abafada
片仮名,かたかな,katakana
片付く,かたづく,pôr em ordem - dispor - resolver
塊,かたまり,aglomerado de torrões de massa
固まる,かたまる,endurecer - solidificar - tornar-se firme - tornar-se certo
片道,かたみち,viagem só de ida)
傾く,かたむく,inclinar-para-inclinar-para balançar
片寄る,かたよる,ser unilateral - inclinar - ser parcial
学科,がっか,assunto de estudo curso de estudo
学会,がっかい,encontro acadêmico-sociedade científica
楽器,がっき,instrumento musical
学級,がっきゅう,grau na escola
担ぐ,かつぐ,carregar no ombro - carregar no ombro
括弧,かっこ,colchetes
活字,かつじ,tipo de impressão
活躍,かつやく,atividade
活力,かつりょく,vitalidade-energia
仮定,かてい,suposição-suposição-hipótese
過程,かてい,processo
課程,かてい,currículo do curso
仮名,かな,(n) apelido-pseudônimo-pseudônimo
仮名遣い,かなづかい,kana ortografia-silabário ortografia
鐘,かね,sino
加熱,かねつ,aquecimento
兼ねる,かねる,manter (posição) - servir - ser incapaz
,カバー,capa (ex. livro)
過半数,かはんすう,maioria
被せる,かぶせる,cobrir (com algo)
釜,かま,chaleira de ferro
紙屑,かみくず,papel usado
神様,かみさま,Deus
剃刀,かみそり,navalha
,ガム,goma de mascar
貨物,かもつ,carga-frete
,かゆい,coceira
歌謡,かよう,balada
殻,から,casca-casca-casco-palha
,カラー,gola-cor-cor
,からかう,ridicularizar-provocar-brincar com-zoar
空っぽ,からっぽ,vazio-vago-oco
,かるた,(n) cartas de baralho (pt: carta)
枯れる,かれる,murchar-morrer (plantar)-ser destruído (plantar)
,カロリー,caloria
,かわいがる,amar-ser carinhoso
乾かす,かわかす,secar (roupas, etc.) - dessecar
渇く,かわく,estar com sede
為替,かわせ,ordem de pagamento-troca
瓦,かわら,telha
代る,かわる,(v5r-vi) tomar o lugar de-aliviar-ser substituído por
間隔,かんかく,espaço-intervalo-SPC
換気,かんき,ventilação
感激,かんげき,profunda emoção-impressão-inspiração
関西,かんさい,Kansai-região que consiste em Osaka
鑑賞,かんしょう,apreciação
感ずる,かんずる,sentir-sentir
間接,かんせつ,indireção-indireção
乾燥,かんそう,seco-árido-insípido-desidratado
感想,かんそう,impressões-pensamentos
観測,かんそく,observação
寒帯,かんたい,zona fria
官庁,かんちょう,escritório do governo-autoridades
勘違い,かんちがい,mal-entendido-palpite errado
缶詰,かんづめ,embalagem (em latas)-enlatados-produtos enlatados-lata
乾電池,かんでんち,pilha seca
関東,かんとう,metade oriental do Japão, incluindo Tóquio
観念,かんねん,(1) ideia-noção-concepção-(2) sentido (por exemplo, de dever)
乾杯,かんぱい,brinde (bebida)
看板,かんばん,sinal-placa-placa-cartaz
看病,かんびょう,enfermagem (um paciente)
冠,かんむり,coroa-diadema-primeiro-melhor
漢和,かんわ,Caractere chinês-japonês (por exemplo, dicionário)
気圧,きあつ,pressão atmosférica
器械,きかい,instrumento
着替え,きがえ,troca de roupa - mudança de roupa
機関車,きかんしゃ,locomotiva
飢饉,ききん,fome
器具,きぐ,utensílio
期限,きげん,prazo
記号,きごう,código-símbolo
刻む,きざむ,picar-esculpir-gravar
儀式,ぎしき,cerimônia-rito-ritual-serviço
基準,きじゅん,padrão-base-critério-norma
規準,きじゅん,padrão-base-critério-norma
起床,きしょう,levantar-levantar da cama
着せる,きせる,vestir-se
基礎,きそ,fundação-base
気体,きたい,vapor-gás
基地,きち,base
,きっかけ,chance-início-deixa-desculpa
,ぎっしり,bem-totalmente
基盤,きばん,fundação-base
客席,きゃくせき,assento de convidado
客間,きゃくま,sala de visitas
,ギャング,gangue
,キャンパス,campus
休業,きゅうぎょう,fechado (por exemplo, loja)-negócio suspenso-paralisação-feriado
休講,きゅうこう,palestra cancelada
休息,きゅうそく,descanso-alívio-relaxamento
給与,きゅうよ,subsídio-concessão-fornecimento
休養,きゅうよう,descanso-pausa-recreação
清い,きよい,claro-puro-nobre
強化,きょうか,fortalecer-intensificar-reforçar-solidificar
境界,きょうかい,limite
行事,ぎょうじ,função de evento
恐縮,きょうしゅく,vergonha-muito gentil da sua parte-desculpe incomodar
教養,きょうよう,cultura-educação-refinamento-cultivo
行列,ぎょうれつ,(1) processamento de linha-(2) matriz (matemática)
漁業,ぎょぎょう,indústria da pesca)
曲線,きょくせん,curva
規律,きりつ,ordem-regras-lei
斬る,きる,(v5r) para decapitação para assassinato
気を付ける,きをつける,ter cuidado - prestar atenção - tomar cuidado
金魚,きんぎょ,peixinho dourado
区域,くいき,limites-fronteira-domínio-zona-esfera-território
偶数,ぐうすう,numero par
空想,くうそう,devaneio-fantasia-fantasia-visão
空中,くうちゅう,céu-ar
,クーラー,refrigerador de ar condicionado
釘,くぎ,unha
区切る,くぎる,pontuar-cortar-marcar-parar-pôr fim a
櫛,くし,pentear
,くしゃみ,espirrar
苦情,くじょう,reclamação-problemas-objeção
苦心,くしん,problema de dor
屑,くず,lixo
崩す,くずす,para destruir-para derrubar-para fazer a mudança (dinheiro)
薬指,くすりゆび,dedo anelar
崩れる,くずれる,desmoronar - desmoronar
砕く,くだく,to break-to smash
砕ける,くだける,quebrar-ser quebrado
,くたびれる,cansar - desgastar
,くだらない,imprestável-estúpido-trivial-sem valor
下る,くだる,descer - descer
唇,くちびる,lábios
口紅,くちべに,batom
,くっつく,aderir a - manter-se próximo de
,くっつける,anexar
,くどい,verboso-importunado-pesado (gosto)
句読点,くとうてん,sinais de pontuação
配る,くばる,distribuir - entregar
工夫,くふう,operário
区分,くぶん,divisão-seção-classificação
組合せ,くみあわせ,combinação
組み立てる,くみたてる,montar-configurar-construir
汲む,くむ,(1) tirar (água) - mergulhar - colher - bombear
酌む,くむ,servir saquê
悔しい,くやしい,lamentável-mortificante-vexatório
悔やむ,くやむ,Lamentar
,クリーニング,limpeza-lavagem a seco-lavandaria
,くるむ,ser engolfado em - ser envolvido por - embrulhar
,くれぐれも,repetidamente-sinceramente-sinceramente
咥える,くわえる,segurar na boca trazer consigo levar consigo
郡,ぐん,país-distrito
稽古,けいこ,prática-treinamento-estudo
敬語,けいご,termo honorífico de respeito
蛍光灯,けいこうとう,lâmpada fluorescente pessoa que demora a reagir
形式,けいしき,forma-formalidade-formato-expressão matemática
継続,けいぞく,continuação
毛糸,けいと,lã de tricô
経度,けいど,longitude
系統,けいとう,sistema-família linha-formação geológica
芸能,げいのう,entretenimento público-realizações-realizações
競馬,けいば,corrida de cavalo
警備,けいび,defesa-guarda-policiamento-segurança
形容詞,けいようし,adjetivo verdadeiro
形容動詞,けいようどうし,adjetivo substantivo-quase-adjetivo
外科,げか,departamento cirúrgico
毛皮,けがわ,pele-pele-pele
激増,げきぞう,aumento repentino
下車,げしゃ,descer-descer
下旬,げじゅん,mês (último terço de)
下水,げすい,drenagem-esgoto-vala-calhas-esgoto
削る,けずる,reduzir pouco a pouco - tirar uma porcentagem
桁,けた,coluna-feixe-dígito
下駄,げた,geta (calçado japonês) - tamancos de madeira
血圧,けつあつ,pressão arterial
血液,けつえき,sangue
月給,げっきゅう,salário mensal
傑作,けっさく,obra-prima-melhor trabalho-tesão-erro
月末,げつまつ,fim do mês
気配,けはい,indicação-tendência de mercado-preocupação
下品,げひん,vulgaridade-maldade-indecência-grossura
煙い,けむい,esfumaçado
蹴る,ける,chutar
けれど/けれども,,mas-porém
険しい,けわしい,olhos aguçados de lugar inacessível
見学,けんがく,estudo de inspeção por viagem de campo de observação
謙虚,けんきょ,modéstia-humildade
原稿,げんこう,cópia manuscrita
原産,げんさん,local de origem-habitat
原始,げんし,origem-primitiva
研修,けんしゅう,treinamento
厳重,げんじゅう,estrito-rigor-severo-firme
謙遜,けんそん,humilde-humildade-modéstia
県庁,けんちょう,escritório da prefeitura
限度,げんど,limites-limites
現に,げんに,realmente-realmente
顕微鏡,けんびきょう,microscópio
原理,げんり,princípio-teoria-verdade fundamental
原料,げんりょう,matérias-primas
碁,ご,Go (jogo de tabuleiro de captura de território)
恋しい,こいしい,(1) querida-amada-querida-(2) ansiava por
請う,こう,pedir-pedir
工員,こういん,Operário
強引,ごういん,autoritário-coercitivo-agressivo-forçado-arrogante
公害,こうがい,perturbação pública-poluição
高級,こうきゅう,classe alta-grau alto
公共,こうきょう,público-comunitário-serviço público-sociedade-comunal
工芸,こうげい,artes industriais
孝行,こうこう,piedade filial
交差,こうさ,cruzar
講師,こうし,conferencista
工事,こうじ,trabalho de construção
公式,こうしき,fórmula-formalidade-oficial
口実,こうじつ,desculpa
こうして,こうして,por isso
校舎,こうしゃ,Edifício escolar
公衆,こうしゅう, público
香水,こうすい,perfume
公正,こうせい,justiça-equidade-imparcialidade
功績,こうせき,realizações-mérito-serviço meritório-ação meritória
光線,こうせん,raio de luz
高層,こうそう,superior
構造,こうぞう,construção de estrutura
交替,こうたい,alternância-mudança-alívio-relé-mudança
耕地,こうち,terra arável
交通機関,こうつうきかん,meios de transporte
校庭,こうてい,campus
肯定,こうてい,afirmação positiva
高度,こうど,altitude-altura-avançada
高等,こうとう,classe alta-grau alto
合同,ごうどう,combinação-incorporação-união-amalgamação
後輩,こうはい,júnior (no trabalho ou na escola)
公表,こうひょう,anúncio oficial-proclamação
鉱物,こうぶつ,mineral
公務,こうむ,negócio oficial-negócio público
項目,こうもく,item
紅葉,こうよう,(1) bordo (japonês)
合理,ごうり,racional
交流,こうりゅう,corrente alternada-intercurso-(cultural) troca-mistura
合流,ごうりゅう,confluência-união-ligação up-merge
効力,こうりょく,efeito-eficácia-validade-potência
超える,こえる,ultrapassar-atravessar-atravessar
,コース,curso
,コーラス,Refrão
焦がす,こがす,para queimar-para chamuscar-para chamuscar-para carbonizar
国王,こくおう,rei
国籍,こくせき,nacionalidade
国立,こくりつ,nacional
,ごくろうさま,Muito obrigado pelo seu....
焦げる,こげる,queimar-ser queimado
凍える,こごえる,congelar-ser resfriado-ser congelado
心当たり,こころあたり,ter algum conhecimento de-acontecer de saber
心得る,こころえる,ser informado - ter conhecimento profundo
腰掛け,こしかけ,banco
腰掛ける,こしかける,sente-se)
五十音,ごじゅうおん, silabário japonês
胡椒,こしょう,pimenta
,こしらえる,fazer para fabricar
超す,こす,atravessar para passar para a maré
擦る,こする,para esfregar-para irritar-para arquivo-para congelar (vidro)-para riscar (fósforo)
個体,こたい,um indivíduo
御馳走,ごちそう,festejar (alguém)
,ごちそうさま,celebração
,こちらこそ,sou eu quem deveria dizer isso
小遣い,こづかい,despesas pessoais - dinheiro de bolso - gastar dinheiro - despesas acessórias - mesada
,コック,(1) cozinhar (nl:)-(2) torneira-torneira-torneira
,こっそり,furtivamente-secretamente
古典,こてん,velho livro-clássicos-clássicos
琴,こと,Koto (harpa japonesa)
言付ける,ことづける,to send word - enviar uma mensagem
言葉遣い,ことばづかい,fala-expressão-palavra
,こないだ,no outro dia-ultimamente-recentemente
御無沙汰,ごぶさた,não escrever ou entrar em contato por um tempo
,こぼす,derramar
,こぼれる,transbordar- derramar
塵芥,ごみ,lixo-lixo
,ゴム,borracha de borracha
御免,ごめん,seu perdão-declinando (algo)-demissão-permissão
,ごめんください,Posso entrar?
小指,こゆび,dedo mindinho
,こらえる,suportar-agüentar-aturar-aturar
娯楽,ごらく,prazer-diversão
御覧,ごらん,(querida) olhar-inspecionar-tentar
,コレクション,(1) cobrança-(2) correção
転がす,ころがす,rolar
転がる,ころがる,rolar para cair
紺,こん,azul marinho-azul profundo
,コンクール,concurso (fr: concours)
,コンクリート,concreto
混合,こんごう,mistura
,コンセント,(1) consentimento-(2) concêntrico
献立,こんだて,menu-programa-agenda
,こんばんは,boa noite
,サークル,círculo-clube esportivo (ou seja, em uma empresa)
在学,ざいがく,(matriculado) na escola
再三,さいさん,novamente e novamente-repetidamente
祭日,さいじつ,feriado-festival dia nacional
催促,さいそく,solicitar-exigir-reivindicar-impulso (ação)-pressione para
採点,さいてん,marcação-classificação-observação
災難,さいなん,calamidade-infortúnio
裁縫,さいほう,de costura
材木,ざいもく,madeira serrada
,サイレン,sirene
逆さ,さかさ,reverse-inversion-upside down
逆様,さかさま,inversão de cabeça para baixo
捜す,さがす,procurar-procurar-procurar
遡る,さかのぼる,voltar-ir a montante-tornar retroativo
酒場,さかば,bar-bar-quarto
,さきおととい,dois dias antes de ontem
先程,さきほど,algum tempo atrás
裂く,さく,rasgar-dividir
索引,さくいん,índice-índices
作者,さくしゃ,autora-autora
削除,さくじょ,eliminação-cancelamento-exclusão-apagamento
作成,さくせい,produção de maquiagem
作製,さくせい,fabricar
探る,さぐる,procurar-procurar-sondar
囁く,ささやく,sussurrar-murmurar
刺さる,ささる,ficar preso-estar preso
匙,さじ,colher
座敷,ざしき,sala de tatame
差し支え,さしつかえ,obstáculo-impedimento
差し引き,さしひき,dedução-subtração-saldo-ebb e fluxo-aumento e queda
刺身,さしみ,peixe cru fatiado
刺す,さす,furar-esfaquear-picar-estocar
挿す,さす,inserir-colocar-enxertar-usar no cinto
注す,さす,derramar (beber) - servir (bebidas)
射す,さす,para brilhar-para atacar
流石,さすが,inteligente-adepto-boas-expectativas-como seria de esperar
撮影,さつえい,fotografando
雑音,ざつおん,ruído (chocante- ranger)
,さっさと,rapidamente
早速,さっそく,imediatamente-imediatamente-sem demora-prontamente
錆,さび,ferrugem (cor)
錆びる,さびる,enferrujar - tornar-se enferrujado
座布団,ざぶとん,almofada (japonês)
冷ます,さます,esfriar-umedecer-deixar esfriar
妨げる,さまたげる,perturbar - prevenir
冷める,さめる,tornar-se legal-desaparecer-abater-desaparecer
,さようなら,adeus
再来月,さらいげつ,mês depois do próximo
再来週,さらいしゅう,semana depois da próxima
再来年,さらいねん,ano após próximo
,サラリーマン,salário homem-funcionário da empresa
騒がしい,さわがしい,barulhento
,さわやか,fresco-refrescante-revigorante
三角,さんかく,triângulo-triangular
算数,さんすう,aritmética
酸性,さんせい,acidez
産地,さんち,área produtora
,サンプル,amostra
山林,さんりん,floresta de montanha-montanhas e floresta
仕上がる,しあがる,terminar
,しあさって,dois dias depois de amanhã
,シーズン,temporada (desportiva)
,シーツ,folha
寺院,じいん,têmpora
しいんと,（する）, silencioso (como a sepultura) - (mortalmente) quieto
自衛,じえい,Defesa pessoal
塩辛い,しおからい,salgado (sabor)
司会,しかい,presidência
四角,しかく,quadrado
四角い,しかくい,quadrado
時間割,じかんわり,horário-horário
四季,しき,quatro estações
敷地,しきち,site
至急,しきゅう,urgente
敷く,しく,espalhar - espalhar
茂る,しげる,para crescer grosso para luxuriar-para ser luxuoso
持参,じさん,trazer-levar-carregar
磁石,じしゃく,magnético
四捨五入,ししゃごにゅう,arredondamento (frações)
始終,しじゅう,continuamente - do começo ao fim
自習,じしゅう,auto estudo
静まる,しずまる,aquietar-se acalmar-acalmar-se
姿勢,しせい,atitude-postura
自然科学,しぜんかがく,Ciência natural
時速,じそく,velocidade (por hora)
子 孫,しそん,descendentes-posteridade-prole
死体,したい,cadáver
下書き,したがき,rascunho
下町,したまち,Shitamachi-partes baixas da cidade
自治,じち,autogoverno-autonomia
実感,じっかん,sentimentos (real-verdadeiro)
湿気,しっけ,umidade-umidade-umidade
湿気,しっき,umidade-umidade-umidade
,しつこい,insistente-obstinado
実習,じっしゅう,treinamento prático
実績,じっせき,realizações-resultados reais
湿度,しつど,nível de umidade
執筆,しっぴつ,escrita
実物,じつぶつ,coisa real-original
,しっぽ,rabo (animal)
実用,じつよう,utilidade prática
実力,じつりょく,mérito-eficiência-armas-força
実例,じつれい,ilustração de exemplo
失恋,しつれん,amor desapontado-coração partido-amor não correspondido-estar apaixonado
指定,してい,designação-especificação-atribuição-apontando para
私鉄,してつ,ferrovia privada
児童,じどう,infanto-juvenil
